"CAD.Event.Number","Event.Clearance.Description","Call.Type","Priority","Initial.Call.Type","Final.Call.Type","Incident.Date","Blurred_Longitude","Blurred_Latitude","broad_category"
2021000326913,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",2,"SEX IN PUBLIC PLACE (INCL MASTURBATION)","SEX OFFENSES (NON-RAPE) - LEWD CONDUCT",2021-12-11,-122.28168209,47.61881546,"lewd"
2021000325085,"ASSISTANCE RENDERED","911",1,"BURN - RECKLESS BURNING","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2021-12-09,-122.28540068,47.61831384,"disturbance"
2021000313195,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",2,"LEWD -  (EXPOSING, FLASHING)","DISTURBANCE - OTHER",2021-11-26,-122.28158947,47.62010535,"lewd"
2021000307300,"ASSISTANCE RENDERED","911",2,"FIGHT - PHYSICAL (NO WEAPONS)","DISTURBANCE - OTHER",2021-11-19,-122.28548804,47.62128523,"violence"
2021000294198,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",3,"AUTO THEFT - VEH THEFT OR THEFT AND RECOVERY","AUTOMOBILES - AUTO THEFT",2021-11-05,-122.28449029,47.62070471,"theft"
2021000289607,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",2,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2021-10-31,-122.2826444,47.61703071,"suspicious"
2021000274216,"ASSISTANCE RENDERED","911",3,"LEWD -  (EXPOSING, FLASHING)","SEX OFFENSES (NON-RAPE) - LEWD CONDUCT",2021-10-16,-122.28158947,47.62010535,"lewd"
2021000264332,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",2,"SEX IN PUBLIC PLACE (INCL MASTURBATION)","SEX OFFENSES (NON-RAPE) - LEWD CONDUCT",2021-10-06,-122.2855141,47.62251474,"lewd"
2021000263659,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",3,"AUTO THEFT - VEH THEFT OR THEFT AND RECOVERY","AUTOMOBILES - AUTO THEFT",2021-10-05,-122.28468147,47.61780948,"theft"
2021000262310,"REPORT WRITTEN (NO ARREST)","911",3,"THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS)","THEFT - CAR PROWL",2021-10-04,-122.28304896,47.62191786,"theft"
2021000254791,"ASSISTANCE RENDERED","911",1,"UNKNOWN - ANI/ALI - LANDLINE (INCLUDES OPEN LINE)","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2021-09-27,-122.28433848,47.62343866,"suspicious"
2021000242572,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",2,"LEWD -  (EXPOSING, FLASHING)","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2021-09-15,-122.28168209,47.61881546,"lewd"
2021000234082,"PHYSICAL ARREST MADE","911",1,"ASLT - CRITICAL (NO SHOOTINGS)","ASSAULTS, OTHER",2021-09-07,-122.28158947,47.62010535,"violence"
2021000232654,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",5,"TRU - HARASSMENT","DISTURBANCE - OTHER",2021-09-05,-122.28168209,47.61881546,"disturbance"
2021000227536,"ASSISTANCE RENDERED","911",2,"DISTURBANCE","DISTURBANCE - OTHER",2021-08-31,-122.28137538,47.62040559,"disturbance"
2021000227463,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",2,"LEWD -  (EXPOSING, FLASHING)","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2021-08-31,-122.28158947,47.62010535,"lewd"
2021000222624,"ASSISTANCE RENDERED","911",2,"ILLEGAL DUMPING","ASSIST OTHER AGENCY - CITY AGENCY",2021-08-26,-122.28158947,47.62010535,"prop.dmg"
2021000221911,"NO POLICE ACTION POSSIBLE OR NECESSARY","911",3,"OBS - NOISE - DISTURBANCE (PARTY, ETC)","DISTURBANCE - NOISE",2021-08-25,-122.28158947,47.62010535,"disturbance"
2021000218248,"ASSISTANCE RENDERED","TEXT MESSAGE",3,"LIQUOR VIOLATIONS - ADULT","DISTURBANCE - OTHER",2021-08-22,-122.28158947,47.62010535,"disturbance"
2021000216059,"ASSISTANCE RENDERED","911",1,"FIGHT - CRITICAL WITH WEAPONS","DISTURBANCE - OTHER",2021-08-19,-122.28158947,47.62010535,"violence"
2021000214908,"ASSISTANCE RENDERED","911",2,"LEWD -  (EXPOSING, FLASHING)","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2021-08-18,-122.28158947,47.62010535,"lewd"
2021000208509,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",2,"LEWD -  (EXPOSING, FLASHING)","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2021-08-12,-122.2811368,47.61705036,"lewd"
2021000208468,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",2,"PERSON IN BEHAVIORAL/EMOTIONAL CRISIS","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2021-08-12,-122.28168209,47.61881546,"disturbance"
2021000201705,"ASSISTANCE RENDERED","911",1,"OBS - FIGHT - IP - PHYSICAL (NO WEAPONS)","DISTURBANCE - OTHER",2021-08-05,-122.28158947,47.62010535,"violence"
2021000198573,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",2,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2021-08-02,-122.28168209,47.61881546,"suspicious"
2021000196538,"NO POLICE ACTION POSSIBLE OR NECESSARY","911",2,"LEWD -  (EXPOSING, FLASHING)","DISTURBANCE - OTHER",2021-07-31,-122.28158947,47.62010535,"lewd"
2021000195247,"ORAL WARNING GIVEN","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2021-07-30,-122.28158947,47.62010535,"traffic"
2021000180458,"ASSISTANCE RENDERED","911",2,"SEX IN PUBLIC PLACE (INCL MASTURBATION)","DISTURBANCE - OTHER",2021-07-16,-122.2811368,47.61705036,"lewd"
2021000179398,"ASSISTANCE RENDERED","911",2,"LEWD -  (EXPOSING, FLASHING)","SEX OFFENSES (NON-RAPE) - LEWD CONDUCT",2021-07-15,-122.28158947,47.62010535,"lewd"
2021000175811,"ORAL WARNING GIVEN","ONVIEW",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2021-07-11,-122.28168209,47.61881546,"traffic"
2021000175634,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","TELEPHONE OTHER, NOT 911",4,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2021-07-11,-122.28158947,47.62010535,"traffic"
2021000173549,"ASSISTANCE RENDERED","ONVIEW",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","ASSIST OTHER AGENCY - CITY AGENCY",2021-07-09,-122.28158947,47.62010535,"traffic"
2021000168001,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",2,"DISTURBANCE","DISTURBANCE - OTHER",2021-07-04,-122.2811368,47.61705036,"disturbance"
2021000165806,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",5,"TRU - ASLT - MOLESTED ADULT (GROPED, FONDLED, ETC)","ASSAULTS, OTHER",2021-07-02,-122.28158947,47.62010535,"violence"
2021000165753,"REPORT WRITTEN (NO ARREST)","911",2,"LEWD -  (EXPOSING, FLASHING)","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2021-07-02,-122.28056492,47.62001873,"lewd"
2021000163699,"REPORT WRITTEN (NO ARREST)","911",2,"LEWD -  (EXPOSING, FLASHING)","SEX OFFENSES (NON-RAPE) - LEWD CONDUCT",2021-06-30,-122.28056492,47.62001873,"lewd"
2021000162083,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","ONVIEW",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2021-06-28,-122.28158947,47.62010535,"traffic"
2021000162070,"REPORT WRITTEN (NO ARREST)","ONVIEW",3,"THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS)","THEFT - ALL OTHER",2021-06-28,-122.28158947,47.62010535,"theft"
2021000161313,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",2,"OBS - FIGHT - VERBAL/ORAL (NO WEAPONS)","ASSIST PUBLIC - OTHER (NON-SPECIFIED)",2021-06-28,-122.28158947,47.62010535,"disturbance"
2021000160681,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2021-06-27,-122.28056492,47.62001873,"traffic"
2021000160663,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2021-06-27,-122.28158947,47.62010535,"traffic"
2021000155404,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","ONVIEW",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2021-06-22,-122.28158947,47.62010535,"traffic"
2021000154625,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2021-06-21,-122.28158947,47.62010535,"traffic"
2021000134025,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",4,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2021-05-31,-122.28056492,47.62001873,"traffic"
2021000119005,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",5,"TRU - SEX IN PUBLIC","SEX OFFENSES (NON-RAPE) - LEWD CONDUCT",2021-05-15,-122.2811368,47.61705036,"lewd"
2021000107101,"ORAL WARNING GIVEN","911",2,"SEX IN PUBLIC PLACE (INCL MASTURBATION)","SEX OFFENSES (NON-RAPE) - LEWD CONDUCT",2021-05-02,-122.28158947,47.62010535,"lewd"
2021000099169,"ASSISTANCE RENDERED","ONVIEW",3,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2021-04-23,-122.28224071,47.62083461,"suspicious"
2021000074463,"STREET CHECK WRITTEN","ONVIEW",7,"SUSPICIOUS STOP - OFFICER INITIATED ONVIEW","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2021-03-27,-122.28428586,47.61857952,"suspicious"
2021000050120,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",3,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2021-02-28,-122.2811368,47.61705036,"suspicious"
2020000353178,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",3,"AUTO THEFT - VEH THEFT OR THEFT AND RECOVERY","AUTOMOBILES - AUTO THEFT",2020-12-25,-122.28522584,47.61914976,"theft"
2020000333914,"ASSISTANCE RENDERED","ONVIEW",2,"LEWD -  (EXPOSING, FLASHING)","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2020-12-02,-122.28158947,47.62010535,"lewd"
2020000309869,"ASSISTANCE RENDERED","911",2,"LEWD -  (EXPOSING, FLASHING)","SEX OFFENSES (NON-RAPE) - LEWD CONDUCT",2020-11-02,-122.28158947,47.62010535,"lewd"
2020000294077,"ASSISTANCE RENDERED","911",2,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2020-10-15,-122.28322244,47.61703225,"suspicious"
2020000291945,"ASSISTANCE RENDERED","911",1,"SHOTS HEARD - IN PROGRESS","DISTURBANCE - OTHER",2020-10-12,-122.28158947,47.62010535,"violence"
2020000290027,"STREET CHECK WRITTEN","911",2,"LEWD -  (EXPOSING, FLASHING)","SEX OFFENSES (NON-RAPE) - LEWD CONDUCT",2020-10-10,-122.28137538,47.62040559,"lewd"
2020000287384,"RADIO BROADCAST AND CLEAR","911",2,"LEWD -  (EXPOSING, FLASHING)","SEX OFFENSES (NON-RAPE) - LEWD CONDUCT",2020-10-07,-122.28158947,47.62010535,"lewd"
2020000282022,"OTHER REPORT MADE","ONVIEW",7,"SUSPICIOUS STOP - OFFICER INITIATED ONVIEW","CRISIS COMPLAINT - GENERAL",2020-10-01,-122.28307238,47.62124413,"suspicious"
2020000273522,"ASSISTANCE RENDERED","911",1,"SHOTS HEARD - IN PROGRESS","DISTURBANCE - NOISE",2020-09-21,-122.28500553,47.62054,"violence"
2020000273086,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",2,"LEWD -  (EXPOSING, FLASHING)","SEX OFFENSES (NON-RAPE) - LEWD CONDUCT",2020-09-21,-122.28168209,47.61881546,"lewd"
2020000262939,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2020-09-09,-122.28056492,47.62001873,"traffic"
2020000256139,"REPORT WRITTEN (NO ARREST)","911",1,"ASLT - CRITICAL (NO SHOOTINGS)","ASSAULTS, OTHER",2020-09-01,-122.28158947,47.62010535,"violence"
2020000232519,"NO POLICE ACTION POSSIBLE OR NECESSARY","911",2,"LEWD -  (EXPOSING, FLASHING)","SEX OFFENSES (NON-RAPE) - LEWD CONDUCT",2020-08-05,-122.28158947,47.62010535,"lewd"
2020000231430,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2020-08-04,-122.28056492,47.62001873,"traffic"
2020000228261,"ASSISTANCE RENDERED","911",1,"OVERDOSE","ASSIST OTHER AGENCY - CITY AGENCY",2020-07-31,-122.28468147,47.61780948,"drug"
2020000224277,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2020-07-27,-122.28056492,47.62001873,"traffic"
2020000222455,"ASSISTANCE RENDERED","911",2,"LEWD -  (EXPOSING, FLASHING)","DISTURBANCE - OTHER",2020-07-25,-122.28158947,47.62010535,"lewd"
2020000215330,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",3,"DISTURBANCE","DISTURBANCE - OTHER",2020-07-17,-122.28500553,47.62054,"disturbance"
2020000204396,"ASSISTANCE RENDERED","911",2,"LEWD -  (EXPOSING, FLASHING)","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2020-07-04,-122.28158947,47.62010535,"lewd"
2020000199731,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",3,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2020-06-28,-122.28172881,47.61705184,"suspicious"
2020000199309,"ASSISTANCE RENDERED","911",2,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2020-06-28,-122.28469436,47.61991256,"suspicious"
2020000194397,"ASSISTANCE RENDERED","911",1,"OBS - PROWLER - IP/JO","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2020-06-22,-122.28166649,47.620818,"disturbance"
2020000189732,"ASSISTANCE RENDERED","911",2,"TRAFFIC - BLOCKING ROADWAY","TRAFFIC - BLOCKING TRAFFIC",2020-06-17,-122.28307238,47.62124413,"traffic"
2020000175357,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",2,"LEWD -  (EXPOSING, FLASHING)","SEX OFFENSES (NON-RAPE) - LEWD CONDUCT",2020-05-28,-122.28158947,47.62010535,"lewd"
2020000175262,"ASSISTANCE RENDERED","911",2,"SEX IN PUBLIC PLACE (INCL MASTURBATION)","DISTURBANCE - OTHER",2020-05-28,-122.28137538,47.62040559,"lewd"
2020000169897,"ASSISTANCE RENDERED","911",3,"DISTURBANCE","DISTURBANCE - OTHER",2020-05-24,-122.28158947,47.62010535,"disturbance"
2020000160225,"ORAL WARNING GIVEN","TELEPHONE OTHER, NOT 911",2,"LEWD -  (EXPOSING, FLASHING)","DISTURBANCE - NOISE",2020-05-15,-122.2811368,47.61705036,"lewd"
2020000151410,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",3,"THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS)","THEFT - CAR PROWL",2020-05-07,-122.28433848,47.62343866,"theft"
2020000148742,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",2,"LEWD -  (EXPOSING, FLASHING)","SEX OFFENSES (NON-RAPE) - LEWD CONDUCT",2020-05-05,-122.28158947,47.62010535,"lewd"
2020000147065,"NO POLICE ACTION POSSIBLE OR NECESSARY","911",2,"LEWD -  (EXPOSING, FLASHING)","DISTURBANCE - OTHER",2020-05-04,-122.28158947,47.62010535,"lewd"
2020000136774,"ASSISTANCE RENDERED","911",2,"LEWD -  (EXPOSING, FLASHING)","SEX OFFENSES (NON-RAPE) - LEWD CONDUCT",2020-04-24,-122.28158947,47.62010535,"lewd"
2020000133569,"ASSISTANCE RENDERED","911",1,"OVERDOSE","ASSIST OTHER AGENCY - CITY AGENCY",2020-04-21,-122.28468147,47.61780948,"drug"
2020000133424,"ASSISTANCE RENDERED","911",3,"DISTURBANCE","DISTURBANCE - NOISE",2020-04-21,-122.28307238,47.62124413,"disturbance"
2020000130912,"ASSISTANCE RENDERED","ONVIEW",7,"DIRECTED PATROL ACTIVITY","INTOX & LIQ VIOLS - ADULTS (VIOLATIONS)",2020-04-19,-122.28056492,47.62001873,"disturbance"
2020000103932,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",2,"HAZ - POTENTIAL THRT TO PHYS SAFETY","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2020-03-25,-122.28158947,47.62010535,"suspicious"
2020000100899,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",2,"SHOTS HEARD - DELAY","DISTURBANCE - NOISE",2020-03-22,-122.28481231,47.61799937,"violence"
2020000098910,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",2,"LEWD -  (EXPOSING, FLASHING)","MISCHIEF OR NUISANCE - GENERAL",2020-03-20,-122.28158947,47.62010535,"lewd"
2020000097903,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",2,"LEWD -  (EXPOSING, FLASHING)","SEX OFFENSES (NON-RAPE) - LEWD CONDUCT",2020-03-19,-122.28158947,47.62010535,"lewd"
2020000078129,"ASSISTANCE RENDERED","911",2,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2020-03-02,-122.28522584,47.61914976,"suspicious"
2020000076992,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",3,"AUTO THEFT - VEH THEFT OR THEFT AND RECOVERY","AUTOMOBILES - AUTO THEFT",2020-03-01,-122.28433848,47.62343866,"theft"
2020000050751,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",4,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2020-02-09,-122.28468147,47.61780948,"traffic"
2019000476704,"ASSISTANCE RENDERED","911",2,"TRAFFIC - BLOCKING ROADWAY","TRAFFIC - BLOCKING TRAFFIC",2019-12-26,-122.2855141,47.62251474,"traffic"
2019000446597,"REPORT WRITTEN (NO ARREST)","911",3,"PERSON IN BEHAVIORAL/EMOTIONAL CRISIS","CRISIS COMPLAINT - GENERAL",2019-12-02,-122.2826764,47.62010671,"disturbance"
2019000443206,"REPORT WRITTEN (NO ARREST)","911",1,"DISTURBANCE","ASSAULTS, OTHER",2019-11-29,-122.28158947,47.62010535,"disturbance"
2019000425018,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",3,"THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS)","THEFT - CAR PROWL",2019-11-14,-122.28166649,47.620818,"theft"
2019000420476,"ORAL WARNING GIVEN","TELEPHONE OTHER, NOT 911",2,"LEWD -  (EXPOSING, FLASHING)","SEX OFFENSES (NON-RAPE) - LEWD CONDUCT",2019-11-11,-122.28158947,47.62010535,"lewd"
2019000402068,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",5,"TRU - HARASSMENT","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2019-10-28,-122.28168209,47.61881546,"disturbance"
2019000397705,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",5,"TRU - SUSPICIOUS CIRCUMSTANCES","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2019-10-25,-122.28168209,47.61881546,"suspicious"
2019000396904,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",2,"LEWD -  (EXPOSING, FLASHING)","SEX OFFENSES (NON-RAPE) - LEWD CONDUCT",2019-10-24,-122.28158947,47.62010535,"lewd"
2019000385126,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",2,"THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS)","THEFT - CAR PROWL",2019-10-15,-122.28158947,47.62010535,"theft"
2019000383443,"ASSISTANCE RENDERED","911",2,"LEWD -  (EXPOSING, FLASHING)","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2019-10-14,-122.28158947,47.62010535,"lewd"
2019000373317,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",2,"LEWD -  (EXPOSING, FLASHING)","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2019-10-06,-122.28158947,47.62010535,"lewd"
2019000372835,"NO POLICE ACTION POSSIBLE OR NECESSARY","911",3,"SUSPICIOUS PERSON, VEHICLE, OR INCIDENT","ANIMAL COMPLAINT - NOISE,STRAY,BITE",2019-10-06,-122.28433848,47.62343866,"suspicious"
2019000364537,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",1,"SHOTS HEARD - IN PROGRESS","DISTURBANCE - NOISE",2019-09-30,-122.28307238,47.62124413,"violence"
2019000355901,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",3,"PROPERTY - DAMAGE (GUN RELATED)","PROPERTY DEST (DAMG)",2019-09-23,-122.28172881,47.61705184,"violence"
2019000337013,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",3,"AUTO THEFT - VEH THEFT OR THEFT AND RECOVERY","AUTOMOBILES - AUTO THEFT",2019-09-09,-122.28322244,47.61703225,"theft"
2019000327790,"ASSISTANCE RENDERED","911",2,"LEWD -  (EXPOSING, FLASHING)","SEX OFFENSES (NON-RAPE) - LEWD CONDUCT",2019-09-02,-122.28158947,47.62010535,"lewd"
2019000320340,"ASSISTANCE RENDERED","ONVIEW",7,"SUSPICIOUS STOP - OFFICER INITIATED ONVIEW","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2019-08-28,-122.28158947,47.62010535,"suspicious"
2019000319978,"REPORT WRITTEN (NO ARREST)","911",2,"AUTO THEFT - VEH THEFT OR THEFT AND RECOVERY","AUTOMOBILES - AUTO THEFT",2019-08-27,-122.28307238,47.62124413,"theft"
2019000319068,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",3,"THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS)","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2019-08-27,-122.28506768,47.61818981,"theft"
2019000310121,"INCIDENT LOCATED, PUBLIC ORDER RESTORED","911",1,"ASLT - CRITICAL (NO SHOOTINGS)","DISTURBANCE - OTHER",2019-08-20,-122.28158947,47.62010535,"violence"
2019000287863,"PHYSICAL ARREST MADE","ONVIEW",3,"HARAS - NO BIAS OR THREATS","ASSAULTS - HARASSMENT, THREATS",2019-08-04,-122.28158947,47.62010535,"disturbance"
2019000287806,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2019-08-04,-122.28056492,47.62001873,"traffic"
2019000281969,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",3,"THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS)","ASSIST PUBLIC - OTHER (NON-SPECIFIED)",2019-07-31,-122.28433848,47.62343866,"theft"
2019000281594,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",5,"TRU - THEFT","THEFT - CAR PROWL",2019-07-31,-122.28168209,47.61881546,"theft"
2019000272344,"ASSISTANCE RENDERED","911",2,"LEWD -  (EXPOSING, FLASHING)","SEX OFFENSES (NON-RAPE) - LEWD CONDUCT",2019-07-24,-122.28158947,47.62010535,"lewd"
2019000214028,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2019-06-12,-122.28056492,47.62001873,"traffic"
2019000211799,"ASSISTANCE RENDERED","ONVIEW",7,"SUSPICIOUS STOP - OFFICER INITIATED ONVIEW","SUSPICIOUS CIRCUM. - SUSPICIOUS PERSON",2019-06-11,-122.28158947,47.62010535,"suspicious"
2019000201626,"PHYSICAL ARREST MADE","911",1,"OBS - PROWLER - IP/JO","PROWLER - TRESPASS",2019-06-03,-122.28168209,47.61881546,"disturbance"
2019000199921,"CITATION ISSUED (CRIMINAL OR NON-CRIMINAL)","TELEPHONE OTHER, NOT 911",3,"PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC - PARKING VIOL (EXCEPT ABANDONED CAR)",2019-06-02,-122.28158947,47.62010535,"traffic"
2019000191681,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","911",1,"SHOTS HEARD - IN PROGRESS","DISTURBANCE - OTHER",2019-05-27,-122.28449029,47.62070471,"violence"
2019000162411,"REPORT WRITTEN (NO ARREST)","TELEPHONE OTHER, NOT 911",1,"OVERDOSE","CRISIS COMPLAINT - GENERAL",2019-05-06,-122.2825726,47.61827779,"drug"
2019000159946,"UNABLE TO LOCATE INCIDENT OR COMPLAINANT","TELEPHONE OTHER, NOT 911",3,"OBS - NOISE - DISTURBANCE (PARTY, ETC)","DISTURBANCE - NOISE",2019-05-04,-122.28168209,47.61881546,"disturbance"
2019000153889,"ASSISTANCE RENDERED","TELEPHONE OTHER, NOT 911",2,"DISTURBANCE","DISTURBANCE - OTHER",2019-04-30,-122.28158947,47.62010535,"disturbance"
